date,year,month,day,day of week,weekend,Time,Hour,type,sandwiches,hamburger,frenchfries
2016/8/4,2016,8,4,5,0,14:48,14,1,7,1,0
2016/9/12,2016,9,12,2,0,13:24,13,2,3,1,0
2016/3/13,2016,3,13,1,0,16:41,16,1,6,1,0
2016/9/29,2016,9,29,5,0,13:12,13,1,3,2,2
2016/6/24,2016,6,24,6,1,12:46,12,2,2,2,0
2016/10/9,2016,10,9,1,0,17:18,17,0,3,2,1
2016/12/4,2016,12,4,1,0,17:39,17,0,2,2,0
2016/6/24,2016,6,24,6,1,21:26,21,1,6,2,0
2016/1/5,2016,1,5,3,0,18:51,18,2,7,2,2
2016/3/21,2016,3,21,2,0,17:06,17,1,3,0,1
2016/6/14,2016,6,14,3,0,20:23,20,2,7,1,1
2016/11/14,2016,11,14,2,0,21:18,21,2,5,1,1
2016/4/3,2016,4,3,1,0,11:28,11,1,6,2,1
2016/7/8,2016,7,8,6,1,19:52,19,2,4,0,0
2016/9/20,2016,9,20,3,0,17:50,17,0,3,2,1
2016/5/20,2016,5,20,6,1,11:26,11,2,3,1,2
2016/9/23,2016,9,23,6,1,19:15,19,2,7,2,1
2016/6/25,2016,6,25,7,1,13:26,13,1,7,2,2
2016/10/14,2016,10,14,6,1,16:03,16,1,7,2,1
2016/11/9,2016,11,9,4,0,20:03,20,1,2,2,0
2016/2/8,2016,2,8,2,0,13:55,13,2,5,2,2
2016/1/1,2016,1,1,6,1,11:43,11,2,4,1,2
2016/4/11,2016,4,11,2,0,15:20,15,0,4,0,0
2016/2/7,2016,2,7,1,0,19:50,19,1,2,2,1
2016/5/29,2016,5,29,1,0,15:13,15,2,6,1,1
2016/2/9,2016,2,9,3,0,19:22,19,2,3,1,2
2016/10/2,2016,10,2,1,0,14:45,14,2,6,1,2
2016/1/3,2016,1,3,1,0,14:43,14,0,5,2,1
2016/4/19,2016,4,19,3,0,19:28,19,1,5,2,0
2016/12/30,2016,12,30,6,1,11:07,11,0,2,0,1
2016/8/11,2016,8,11,5,0,12:06,12,0,3,2,1
2016/9/23,2016,9,23,6,1,16:09,16,0,3,0,2
2016/3/11,2016,3,11,6,1,11:52,11,1,7,0,0
2016/12/30,2016,12,30,6,1,19:06,19,1,3,2,0
2016/12/30,2016,12,30,6,1,19:45,19,1,7,0,0
2016/6/17,2016,6,17,6,1,21:43,21,2,5,2,0
2016/1/22,2016,1,22,6,1,19:24,19,1,3,1,2
2016/11/4,2016,11,4,6,1,21:30,21,0,7,2,1
2016/11/9,2016,11,9,4,0,18:53,18,0,5,2,0
2016/11/22,2016,11,22,3,0,19:20,19,0,2,2,1
2016/12/15,2016,12,15,5,0,15:39,15,0,2,0,2
2016/8/15,2016,8,15,2,0,20:01,20,0,3,1,2
2016/1/12,2016,1,12,3,0,11:34,11,1,3,2,2
2016/5/28,2016,5,28,7,1,12:18,12,2,6,0,1
2016/12/17,2016,12,17,7,1,13:51,13,2,2,0,0
2016/3/17,2016,3,17,5,0,16:43,16,2,6,2,1
2016/7/31,2016,7,31,1,0,17:53,17,2,5,2,0
2016/10/24,2016,10,24,2,0,12:46,12,1,5,1,1
2016/8/16,2016,8,16,3,0,19:41,19,0,7,2,1
2016/3/29,2016,3,29,3,0,15:20,15,1,7,2,0
2016/11/26,2016,11,26,7,1,14:45,14,0,3,0,1
2016/9/8,2016,9,8,5,0,15:31,15,0,2,2,1
2016/2/5,2016,2,5,6,1,13:58,13,1,6,2,0
2016/7/20,2016,7,20,4,0,17:24,17,2,3,0,2
2016/12/2,2016,12,2,6,1,17:14,17,2,5,0,2
2016/12/12,2016,12,12,2,0,13:20,13,0,5,2,2
2016/4/8,2016,4,8,6,1,18:37,18,1,5,2,1
2016/1/28,2016,1,28,5,0,21:09,21,1,4,1,0
2016/8/24,2016,8,24,4,0,17:44,17,2,2,2,1
2016/4/20,2016,4,20,4,0,19:02,19,2,7,0,1
2016/5/4,2016,5,4,4,0,20:36,20,2,3,1,1
2016/9/26,2016,9,26,2,0,18:36,18,2,2,2,0
2016/4/23,2016,4,23,7,1,14:01,14,1,2,1,2
2016/11/9,2016,11,9,4,0,11:56,11,0,3,1,0
2016/4/28,2016,4,28,5,0,17:41,17,1,7,1,1
2016/4/27,2016,4,27,4,0,12:40,12,0,5,1,2
2016/11/8,2016,11,8,3,0,12:09,12,0,7,1,2
2016/6/10,2016,6,10,6,1,20:35,20,2,6,0,0
2016/6/4,2016,6,4,7,1,11:02,11,0,4,0,0
2016/7/19,2016,7,19,3,0,17:38,17,2,4,1,1
2016/9/12,2016,9,12,2,0,14:17,14,0,5,0,0
2016/8/26,2016,8,26,6,1,19:01,19,0,6,1,0
2016/8/28,2016,8,28,1,0,15:04,15,1,7,1,0
2016/10/12,2016,10,12,4,0,18:10,18,2,3,1,2
2016/10/11,2016,10,11,3,0,20:50,20,1,5,2,2
2016/1/30,2016,1,30,7,1,13:47,13,0,2,2,2
2016/12/3,2016,12,3,7,1,14:05,14,2,7,1,1
2016/7/21,2016,7,21,5,0,14:34,14,0,7,2,1
2016/11/25,2016,11,25,6,1,12:52,12,2,3,1,0
2016/12/16,2016,12,16,6,1,14:33,14,2,2,2,1
2016/4/13,2016,4,13,4,0,20:40,20,1,5,0,2
2016/8/13,2016,8,13,7,1,12:51,12,2,4,0,2
2016/1/15,2016,1,15,6,1,19:48,19,1,5,1,2
2016/3/26,2016,3,26,7,1,20:15,20,0,4,2,1
2016/6/8,2016,6,8,4,0,12:21,12,2,2,0,0
2016/3/10,2016,3,10,5,0,19:30,19,0,5,1,2
2016/8/18,2016,8,18,5,0,11:54,11,1,6,0,0
2016/4/4,2016,4,4,2,0,14:29,14,2,4,1,0
2016/3/27,2016,3,27,1,0,15:12,15,0,4,2,1
2016/5/15,2016,5,15,1,0,16:05,16,0,6,2,1
2016/6/24,2016,6,24,6,1,16:16,16,2,2,2,2
2016/11/13,2016,11,13,1,0,12:48,12,1,5,1,0
2016/2/6,2016,2,6,7,1,19:39,19,0,2,2,2
2016/1/17,2016,1,17,1,0,11:13,11,1,4,2,1
2016/8/29,2016,8,29,2,0,18:53,18,1,5,1,1
2016/9/10,2016,9,10,7,1,19:28,19,0,3,0,2
2016/8/18,2016,8,18,5,0,12:10,12,0,3,1,2
2016/2/14,2016,2,14,1,0,12:40,12,0,4,0,2
2016/7/9,2016,7,9,7,1,19:37,19,0,3,2,1
2016/1/10,2016,1,10,1,0,15:35,15,2,2,2,0
2016/2/26,2016,2,26,6,1,18:37,18,0,4,1,0
2016/12/30,2016,12,30,6,1,11:12,11,2,3,0,1
2016/7/23,2016,7,23,7,1,21:48,21,2,7,2,0
2016/9/26,2016,9,26,2,0,15:11,15,2,4,2,2
2016/5/20,2016,5,20,6,1,17:39,17,2,3,2,1
2016/2/15,2016,2,15,2,0,11:28,11,1,4,2,1
2016/7/7,2016,7,7,5,0,17:43,17,1,6,2,0
2016/12/25,2016,12,25,1,0,13:41,13,2,3,1,1
2016/2/12,2016,2,12,6,1,19:22,19,0,3,2,1
2016/2/25,2016,2,25,5,0,15:49,15,2,2,1,2
2016/9/14,2016,9,14,4,0,17:58,17,1,6,2,2
2016/12/21,2016,12,21,4,0,14:11,14,1,2,1,2
2016/11/29,2016,11,29,3,0,13:07,13,2,2,0,2
2016/4/11,2016,4,11,2,0,17:23,17,2,6,0,1
2016/8/25,2016,8,25,5,0,18:48,18,0,5,0,0
2016/4/15,2016,4,15,6,1,13:26,13,1,5,0,1
2016/9/13,2016,9,13,3,0,21:44,21,2,3,1,0
2016/2/24,2016,2,24,4,0,12:00,12,2,2,2,2
2016/6/7,2016,6,7,3,0,12:45,12,0,7,2,2
2016/12/17,2016,12,17,7,1,12:13,12,0,4,0,1
2016/7/25,2016,7,25,2,0,16:37,16,2,5,0,0
2016/8/12,2016,8,12,6,1,19:44,19,1,3,0,2
2016/3/24,2016,3,24,5,0,12:14,12,2,5,1,2
2016/1/19,2016,1,19,3,0,12:11,12,2,5,2,2
2016/4/20,2016,4,20,4,0,12:15,12,1,6,2,0
2016/1/3,2016,1,3,1,0,13:57,13,1,6,0,2
2016/5/30,2016,5,30,2,0,14:38,14,0,3,0,1
2016/8/2,2016,8,2,3,0,11:27,11,0,5,1,1
2016/11/29,2016,11,29,3,0,13:12,13,1,3,1,2
2016/12/31,2016,12,31,7,1,17:44,17,1,2,2,2
2016/11/16,2016,11,16,4,0,15:17,15,0,5,0,0
2016/6/29,2016,6,29,4,0,18:25,18,0,7,2,1
2016/4/17,2016,4,17,1,0,15:18,15,1,4,0,2
2016/4/30,2016,4,30,7,1,11:26,11,2,6,2,2
2016/10/16,2016,10,16,1,0,19:12,19,0,6,2,2
2016/9/10,2016,9,10,7,1,12:31,12,0,7,2,1
2016/4/26,2016,4,26,3,0,11:30,11,1,5,1,0
2016/3/25,2016,3,25,6,1,12:59,12,2,4,0,0
2016/5/10,2016,5,10,3,0,13:16,13,1,3,2,0
2016/2/9,2016,2,9,3,0,13:57,13,0,3,1,1
2016/9/8,2016,9,8,5,0,15:39,15,0,5,0,1
2016/12/10,2016,12,10,7,1,16:03,16,2,4,1,0
2016/3/14,2016,3,14,2,0,16:07,16,1,6,1,2
2016/3/1,2016,3,1,3,0,15:27,15,2,7,1,0
2016/6/20,2016,6,20,2,0,17:17,17,0,7,0,1
2016/12/16,2016,12,16,6,1,19:26,19,1,6,1,1
2016/11/3,2016,11,3,5,0,18:26,18,0,5,2,1
2016/11/13,2016,11,13,1,0,11:30,11,2,5,0,0
2016/11/7,2016,11,7,2,0,18:53,18,2,7,2,0
2016/6/7,2016,6,7,3,0,21:12,21,1,4,0,2
2016/5/6,2016,5,6,6,1,19:27,19,2,2,0,0
2016/5/9,2016,5,9,2,0,16:47,16,1,7,2,2
2016/4/27,2016,4,27,4,0,21:37,21,1,7,1,0
2016/5/16,2016,5,16,2,0,20:10,20,2,5,1,2
2016/4/15,2016,4,15,6,1,18:27,18,0,3,0,1
2016/11/23,2016,11,23,4,0,15:40,15,1,6,2,0
2016/5/31,2016,5,31,3,0,15:45,15,1,3,2,0
2016/7/18,2016,7,18,2,0,21:04,21,1,6,2,1
2016/7/27,2016,7,27,4,0,21:07,21,2,7,2,2
2016/4/27,2016,4,27,4,0,20:18,20,1,4,2,2
2016/12/25,2016,12,25,1,0,18:20,18,0,5,1,2
2016/1/27,2016,1,27,4,0,11:21,11,2,7,1,0
2016/8/21,2016,8,21,1,0,13:10,13,2,3,1,1
2016/7/14,2016,7,14,5,0,18:37,18,2,6,1,0
2016/10/26,2016,10,26,4,0,13:59,13,2,4,0,2
2016/9/26,2016,9,26,2,0,12:20,12,2,2,0,1
2016/12/24,2016,12,24,7,1,19:26,19,0,6,2,2
2016/2/5,2016,2,5,6,1,18:43,18,2,2,1,1
2016/1/1,2016,1,1,6,1,12:50,12,0,6,0,2
2016/7/31,2016,7,31,1,0,16:07,16,2,5,1,1
2016/1/18,2016,1,18,2,0,13:00,13,0,4,1,1
2016/3/1,2016,3,1,3,0,12:33,12,2,2,0,0
2016/1/22,2016,1,22,6,1,18:41,18,0,7,1,2
2016/8/28,2016,8,28,1,0,20:30,20,1,5,0,2
2016/1/9,2016,1,9,7,1,21:55,21,1,5,1,0
2016/10/13,2016,10,13,5,0,15:58,15,0,4,1,1
2016/7/31,2016,7,31,1,0,21:55,21,0,2,2,0
2016/9/18,2016,9,18,1,0,21:57,21,1,4,0,0
2016/3/15,2016,3,15,3,0,14:03,14,1,2,0,1
2016/10/5,2016,10,5,4,0,18:08,18,0,4,0,0
2016/1/30,2016,1,30,7,1,19:10,19,0,3,1,2
2016/5/27,2016,5,27,6,1,11:17,11,2,7,1,1
2016/3/14,2016,3,14,2,0,12:14,12,0,5,0,0
2016/3/22,2016,3,22,3,0,21:54,21,1,6,2,1
2016/1/22,2016,1,22,6,1,14:27,14,2,3,1,0
2016/10/18,2016,10,18,3,0,18:32,18,1,7,1,2
2016/2/5,2016,2,5,6,1,19:53,19,1,4,0,2
2016/4/6,2016,4,6,4,0,20:19,20,0,3,0,1
2016/8/6,2016,8,6,7,1,11:56,11,2,3,1,0
2016/12/11,2016,12,11,1,0,14:23,14,2,2,1,0
2016/7/3,2016,7,3,1,0,12:56,12,0,4,1,0
2016/10/14,2016,10,14,6,1,14:18,14,1,3,0,1
2016/9/26,2016,9,26,2,0,13:26,13,0,7,1,0
2016/8/19,2016,8,19,6,1,18:28,18,0,6,1,1
2016/12/17,2016,12,17,7,1,20:37,20,2,5,2,1
2016/7/13,2016,7,13,4,0,13:01,13,2,3,0,2
2016/11/23,2016,11,23,4,0,19:37,19,2,7,1,2
2016/9/8,2016,9,8,5,0,20:11,20,0,6,2,2
2016/3/28,2016,3,28,2,0,15:07,15,0,7,1,1
2016/10/19,2016,10,19,4,0,14:45,14,2,3,1,1
2016/4/18,2016,4,18,2,0,11:53,11,2,7,2,1
2016/2/9,2016,2,9,3,0,15:27,15,2,5,2,1
2016/2/7,2016,2,7,1,0,17:26,17,1,6,2,1
2016/7/8,2016,7,8,6,1,13:18,13,2,4,0,0
2016/3/30,2016,3,30,4,0,12:17,12,1,5,1,0
2016/11/18,2016,11,18,6,1,19:34,19,2,4,0,0
2016/12/2,2016,12,2,6,1,16:50,16,2,6,0,0
2016/2/3,2016,2,3,4,0,14:45,14,1,7,1,1
2016/6/26,2016,6,26,1,0,20:24,20,2,4,2,0
2016/2/12,2016,2,12,6,1,12:41,12,2,2,0,2
2016/9/27,2016,9,27,3,0,13:53,13,2,4,0,2
2016/4/7,2016,4,7,5,0,14:19,14,1,6,2,0
2016/9/20,2016,9,20,3,0,11:43,11,2,5,2,1
2016/1/12,2016,1,12,3,0,16:47,16,1,3,0,0
2016/12/30,2016,12,30,6,1,17:27,17,2,2,2,1
2016/7/26,2016,7,26,3,0,18:14,18,0,4,0,0
2016/7/8,2016,7,8,6,1,20:15,20,2,2,1,2
2016/3/29,2016,3,29,3,0,20:28,20,2,5,0,0
2016/9/28,2016,9,28,4,0,16:23,16,0,3,0,2
2016/2/27,2016,2,27,7,1,20:51,20,2,5,0,2
2016/12/3,2016,12,3,7,1,20:33,20,2,4,2,0
2016/9/23,2016,9,23,6,1,21:38,21,0,5,0,0
2016/12/20,2016,12,20,3,0,18:56,18,1,2,1,0
2016/12/29,2016,12,29,5,0,21:21,21,1,3,0,1
2016/5/10,2016,5,10,3,0,12:31,12,0,7,1,2
2016/6/12,2016,6,12,1,0,15:05,15,1,4,0,0
2016/5/11,2016,5,11,4,0,16:49,16,1,4,2,1
2016/1/30,2016,1,30,7,1,20:50,20,1,7,0,2
2016/1/9,2016,1,9,7,1,18:12,18,0,2,2,2
2016/8/24,2016,8,24,4,0,21:35,21,2,5,0,0
2016/6/20,2016,6,20,2,0,11:17,11,2,2,0,0
2016/11/27,2016,11,27,1,0,21:11,21,2,7,2,1
2016/7/20,2016,7,20,4,0,15:45,15,0,4,1,0
2016/1/6,2016,1,6,4,0,16:51,16,1,7,1,1
2016/2/21,2016,2,21,1,0,19:06,19,1,6,1,0
2016/2/24,2016,2,24,4,0,12:36,12,1,7,2,0
2016/3/1,2016,3,1,3,0,20:45,20,0,6,1,0
2016/3/11,2016,3,11,6,1,15:42,15,0,4,1,2
2016/8/29,2016,8,29,2,0,12:36,12,2,7,2,0
2016/12/18,2016,12,18,1,0,16:55,16,2,7,0,2
2016/12/29,2016,12,29,5,0,14:31,14,1,5,1,2
2016/4/25,2016,4,25,2,0,12:13,12,1,2,2,2
2016/7/8,2016,7,8,6,1,15:11,15,0,3,0,0
2016/7/22,2016,7,22,6,1,13:08,13,0,7,2,0
2016/6/15,2016,6,15,4,0,14:50,14,0,5,0,0
2016/5/19,2016,5,19,5,0,11:51,11,1,4,0,1
2016/3/16,2016,3,16,4,0,18:58,18,1,4,1,2
2016/7/18,2016,7,18,2,0,17:37,17,2,2,0,0
2016/3/4,2016,3,4,6,1,18:47,18,0,2,2,0
2016/2/15,2016,2,15,2,0,14:11,14,1,2,1,2
2016/1/10,2016,1,10,1,0,15:24,15,0,7,0,2
2016/1/3,2016,1,3,1,0,13:40,13,2,7,1,1
2016/3/28,2016,3,28,2,0,15:01,15,1,4,0,1
2016/5/15,2016,5,15,1,0,11:09,11,0,4,1,0
2016/9/17,2016,9,17,7,1,14:30,14,2,2,2,0
2016/3/31,2016,3,31,5,0,16:13,16,0,4,0,1
2016/2/21,2016,2,21,1,0,15:51,15,2,7,1,1
2016/3/21,2016,3,21,2,0,18:19,18,1,5,0,2
2016/1/28,2016,1,28,5,0,15:25,15,0,5,0,1
2016/10/23,2016,10,23,1,0,19:36,19,1,4,1,1
2016/12/22,2016,12,22,5,0,21:17,21,1,3,2,0
2016/2/4,2016,2,4,5,0,15:06,15,0,4,2,1
2016/7/21,2016,7,21,5,0,14:10,14,2,6,1,2
2016/3/30,2016,3,30,4,0,12:59,12,0,6,2,0
2016/8/5,2016,8,5,6,1,20:07,20,2,7,1,0
2016/2/14,2016,2,14,1,0,12:08,12,2,3,1,0
2016/4/13,2016,4,13,4,0,12:06,12,0,4,0,1
2016/2/1,2016,2,1,2,0,21:20,21,2,2,1,2
2016/12/1,2016,12,1,5,0,14:13,14,1,2,1,0
2016/3/7,2016,3,7,2,0,20:05,20,0,7,1,1
2016/12/1,2016,12,1,5,0,21:11,21,2,5,0,2
2016/3/16,2016,3,16,4,0,14:06,14,0,3,2,1
2016/1/13,2016,1,13,4,0,16:56,16,1,7,0,0
2016/2/24,2016,2,24,4,0,14:52,14,1,7,0,0
2016/12/19,2016,12,19,2,0,12:58,12,2,6,1,0
2016/2/3,2016,2,3,4,0,13:35,13,2,6,2,2
2016/6/22,2016,6,22,4,0,14:00,14,0,6,1,0
2016/11/10,2016,11,10,5,0,11:26,11,0,5,2,2
2016/5/10,2016,5,10,3,0,19:33,19,2,6,0,2
2016/9/19,2016,9,19,2,0,16:36,16,1,5,2,1
2016/9/30,2016,9,30,6,1,14:53,14,1,2,0,1
2016/12/12,2016,12,12,2,0,16:55,16,1,2,2,1
2016/8/17,2016,8,17,4,0,17:21,17,1,7,0,0
2016/8/27,2016,8,27,7,1,12:07,12,1,2,0,1
2016/7/31,2016,7,31,1,0,11:27,11,1,2,1,1
2016/4/2,2016,4,2,7,1,21:30,21,2,6,2,0
2016/6/19,2016,6,19,1,0,19:54,19,2,2,1,1
2016/5/19,2016,5,19,5,0,18:43,18,1,2,0,0
2016/5/11,2016,5,11,4,0,14:26,14,2,3,1,1
2016/2/28,2016,2,28,1,0,13:18,13,2,6,1,1
2016/3/28,2016,3,28,2,0,11:22,11,2,4,0,2
2016/4/14,2016,4,14,5,0,13:38,13,0,6,2,0
2016/3/28,2016,3,28,2,0,15:02,15,1,2,2,2
2016/3/10,2016,3,10,5,0,13:10,13,2,5,1,2
2016/5/23,2016,5,23,2,0,19:39,19,1,4,0,1
2016/2/12,2016,2,12,6,1,20:46,20,2,6,1,1
2016/8/6,2016,8,6,7,1,18:35,18,0,4,1,0
2016/2/17,2016,2,17,4,0,11:48,11,0,7,1,1
2016/5/10,2016,5,10,3,0,12:31,12,2,7,2,1
2016/11/23,2016,11,23,4,0,17:19,17,0,3,1,1
2016/11/10,2016,11,10,5,0,16:12,16,2,5,0,0
2016/10/16,2016,10,16,1,0,11:55,11,1,5,0,1
2016/6/7,2016,6,7,3,0,17:19,17,2,6,0,2
2016/9/8,2016,9,8,5,0,16:24,16,2,3,2,1
2016/7/5,2016,7,5,3,0,16:50,16,0,5,0,2
2016/11/1,2016,11,1,3,0,19:55,19,2,4,1,0
2016/3/19,2016,3,19,7,1,15:09,15,1,2,1,1
2016/6/8,2016,6,8,4,0,18:36,18,1,6,0,1
2016/2/2,2016,2,2,3,0,13:32,13,0,4,1,2
2016/4/7,2016,4,7,5,0,21:38,21,0,4,1,1
2016/3/18,2016,3,18,6,1,13:00,13,0,4,0,0
2016/7/26,2016,7,26,3,0,18:56,18,2,7,0,0
2016/4/27,2016,4,27,4,0,19:37,19,0,3,1,1
2016/12/11,2016,12,11,1,0,16:22,16,1,3,2,2
2016/9/16,2016,9,16,6,1,14:06,14,2,7,2,1
2016/12/14,2016,12,14,4,0,11:33,11,2,5,2,2
2016/7/9,2016,7,9,7,1,17:50,17,2,4,1,0
2016/12/14,2016,12,14,4,0,12:50,12,0,2,0,1
2016/4/19,2016,4,19,3,0,16:39,16,1,2,1,0
2016/11/16,2016,11,16,4,0,17:08,17,1,5,1,0
2016/10/5,2016,10,5,4,0,14:32,14,0,7,1,0
2016/5/5,2016,5,5,5,0,19:05,19,0,5,1,2
2016/6/2,2016,6,2,5,0,15:51,15,0,7,1,0
2016/5/22,2016,5,22,1,0,20:21,20,2,4,2,0
2016/11/13,2016,11,13,1,0,19:19,19,2,2,0,0
2016/10/22,2016,10,22,7,1,13:15,13,2,7,2,0
2016/3/16,2016,3,16,4,0,17:12,17,0,7,0,2
2016/5/23,2016,5,23,2,0,17:50,17,2,2,0,0
2016/10/16,2016,10,16,1,0,13:00,13,2,7,0,2
2016/2/1,2016,2,1,2,0,21:05,21,0,2,0,0
2016/11/18,2016,11,18,6,1,20:07,20,0,4,1,0
2016/5/20,2016,5,20,6,1,19:03,19,1,7,0,0
2016/4/26,2016,4,26,3,0,15:26,15,0,6,2,1
2016/2/22,2016,2,22,2,0,20:19,20,1,6,1,0
2016/10/25,2016,10,25,3,0,19:50,19,0,5,2,2
2016/5/30,2016,5,30,2,0,19:33,19,0,4,2,1
2016/2/25,2016,2,25,5,0,11:28,11,1,7,2,2
2016/9/19,2016,9,19,2,0,17:29,17,1,7,1,1
2016/9/6,2016,9,6,3,0,14:00,14,1,7,2,2
2016/5/18,2016,5,18,4,0,14:34,14,0,3,2,0
2016/6/5,2016,6,5,1,0,13:27,13,2,3,0,2
2016/7/24,2016,7,24,1,0,21:08,21,0,7,1,1
2016/3/10,2016,3,10,5,0,14:22,14,1,6,1,2
2016/3/11,2016,3,11,6,1,14:17,14,2,2,0,0
2016/5/25,2016,5,25,4,0,12:11,12,1,4,1,2
2016/12/27,2016,12,27,3,0,21:01,21,2,3,0,1
2016/11/17,2016,11,17,5,0,14:58,14,0,7,0,0
2016/4/28,2016,4,28,5,0,11:20,11,2,2,2,0
2016/4/22,2016,4,22,6,1,15:16,15,0,7,2,2
2016/9/13,2016,9,13,3,0,11:44,11,0,5,2,2
2016/6/17,2016,6,17,6,1,21:56,21,0,5,1,0
2016/7/28,2016,7,28,5,0,20:49,20,0,2,0,2
2016/5/3,2016,5,3,3,0,19:18,19,1,7,2,0
2016/5/19,2016,5,19,5,0,20:01,20,1,7,2,0
2016/3/16,2016,3,16,4,0,21:18,21,0,4,2,1
2016/8/15,2016,8,15,2,0,15:06,15,0,2,2,0
2016/7/30,2016,7,30,7,1,20:49,20,2,6,1,2
2016/12/8,2016,12,8,5,0,14:57,14,2,6,0,1
2016/12/29,2016,12,29,5,0,16:40,16,1,2,0,1
2016/6/2,2016,6,2,5,0,17:11,17,0,5,2,1
2016/1/25,2016,1,25,2,0,13:47,13,0,5,1,1
2016/11/21,2016,11,21,2,0,18:48,18,2,6,2,0
2016/2/19,2016,2,19,6,1,20:55,20,1,5,1,1
2016/1/17,2016,1,17,1,0,20:17,20,0,3,0,2
2016/5/4,2016,5,4,4,0,17:56,17,0,2,0,2
2016/7/6,2016,7,6,4,0,18:27,18,1,4,1,1
2016/4/23,2016,4,23,7,1,13:51,13,2,4,2,0
2016/7/18,2016,7,18,2,0,13:20,13,1,4,1,2
2016/11/25,2016,11,25,6,1,15:04,15,1,6,1,1
2016/9/7,2016,9,7,4,0,19:08,19,0,2,0,1
2016/5/12,2016,5,12,5,0,12:49,12,1,6,2,2
2016/8/3,2016,8,3,4,0,14:24,14,1,2,0,2
2016/12/25,2016,12,25,1,0,18:04,18,1,2,2,1
2016/2/24,2016,2,24,4,0,18:55,18,0,3,2,2
2016/2/5,2016,2,5,6,1,17:12,17,1,5,2,0
2016/4/14,2016,4,14,5,0,12:14,12,1,2,0,0
2016/6/14,2016,6,14,3,0,21:12,21,1,3,0,2
2016/6/4,2016,6,4,7,1,16:15,16,1,6,2,1
2016/10/27,2016,10,27,5,0,18:38,18,1,2,1,2
2016/10/21,2016,10,21,6,1,18:16,18,1,3,0,1
2016/6/27,2016,6,27,2,0,15:59,15,0,6,0,2
2016/3/14,2016,3,14,2,0,15:25,15,2,4,1,0
2016/7/31,2016,7,31,1,0,20:07,20,1,7,0,1
2016/11/9,2016,11,9,4,0,16:43,16,0,7,1,0
2016/12/11,2016,12,11,1,0,21:21,21,1,4,1,1
2016/1/19,2016,1,19,3,0,11:54,11,0,7,0,0
2016/6/6,2016,6,6,2,0,16:23,16,1,7,1,2
2016/8/28,2016,8,28,1,0,17:17,17,2,6,1,0
2016/5/6,2016,5,6,6,1,12:02,12,2,2,1,2
2016/2/11,2016,2,11,5,0,11:11,11,1,7,0,1
2016/8/19,2016,8,19,6,1,15:26,15,0,3,1,1
2016/7/28,2016,7,28,5,0,17:45,17,2,7,2,0
2016/5/12,2016,5,12,5,0,20:03,20,1,2,2,1
2016/3/25,2016,3,25,6,1,19:59,19,2,7,0,1
2016/1/2,2016,1,2,7,1,20:55,20,2,3,1,0
2016/11/19,2016,11,19,7,1,14:28,14,0,7,0,2
2016/2/14,2016,2,14,1,0,20:39,20,1,2,2,2
2016/7/8,2016,7,8,6,1,15:25,15,2,5,0,0
2016/3/12,2016,3,12,7,1,21:38,21,1,2,2,0
2016/8/27,2016,8,27,7,1,18:20,18,0,3,1,0
2016/2/2,2016,2,2,3,0,18:45,18,0,3,1,2
2016/4/6,2016,4,6,4,0,18:06,18,2,3,0,0
2016/10/28,2016,10,28,6,1,19:20,19,1,5,2,1
2016/3/6,2016,3,6,1,0,13:11,13,1,6,2,1
2016/9/14,2016,9,14,4,0,16:58,16,0,2,0,2
2016/10/30,2016,10,30,1,0,15:22,15,1,6,1,1
2016/12/5,2016,12,5,2,0,20:06,20,1,4,1,0
2016/7/8,2016,7,8,6,1,20:02,20,2,4,0,2
2016/1/30,2016,1,30,7,1,11:47,11,2,7,2,1
2016/3/16,2016,3,16,4,0,16:02,16,2,3,0,1
2016/7/7,2016,7,7,5,0,18:04,18,1,4,2,1
2016/5/6,2016,5,6,6,1,16:20,16,1,3,0,2
2016/6/13,2016,6,13,2,0,21:39,21,0,3,2,0
2016/2/25,2016,2,25,5,0,17:15,17,0,6,0,2
2016/10/19,2016,10,19,4,0,11:54,11,2,4,0,0
2016/2/29,2016,2,29,2,0,19:33,19,1,2,2,2
2016/7/31,2016,7,31,1,0,11:51,11,1,5,2,1
2016/6/5,2016,6,5,1,0,14:53,14,1,3,2,1
2016/3/18,2016,3,18,6,1,11:07,11,1,5,0,1
2016/12/4,2016,12,4,1,0,12:13,12,2,2,2,1
2016/8/12,2016,8,12,6,1,17:36,17,2,6,2,1
2016/4/3,2016,4,3,1,0,18:09,18,1,6,1,2
2016/1/9,2016,1,9,7,1,20:58,20,2,7,1,2
2016/3/10,2016,3,10,5,0,21:10,21,0,6,2,0
2016/12/26,2016,12,26,2,0,12:27,12,0,6,0,2
2016/1/16,2016,1,16,7,1,21:29,21,2,6,1,2
2016/12/24,2016,12,24,7,1,19:07,19,0,4,2,2
2016/12/21,2016,12,21,4,0,21:19,21,2,5,1,2
2016/10/4,2016,10,4,3,0,20:58,20,0,4,2,1
2016/11/28,2016,11,28,2,0,15:25,15,0,4,0,2
2016/3/10,2016,3,10,5,0,17:50,17,2,5,0,1
2016/3/26,2016,3,26,7,1,15:37,15,1,3,2,1
2016/7/30,2016,7,30,7,1,15:15,15,0,5,1,1
2016/2/27,2016,2,27,7,1,11:32,11,1,7,0,2
2016/2/10,2016,2,10,4,0,14:02,14,1,6,0,0
2016/11/26,2016,11,26,7,1,19:35,19,1,5,1,2
